Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,
2025-04-17,196.12521362304688,150.63768005371094,364.9858093261719,241.3699951171875,197.96719174329118,154.14550597318726,371.4761304955969,244.33999633789062,193.5763250102755,147.98686786207978,364.10258680355696,237.67999267578125,196.34426016251078,153.75685420118594,370.9104537724408,243.47000122070312,52164700,33046600,21120200,83404800
2025-04-21,192.32177734375,147.15972900390625,356.3916015625,227.5,192.958999427942,148.43530478654532,361.71089501866106,232.2100067138672,188.98630873883343,145.59516199807078,352.9678309109542,222.7899932861328,192.43130060162235,148.36555457655837,360.0635031391147,230.25999450683594,46742500,26049100,20807300,97768000
2025-04-22,198.87322998046875,150.9465789794922,364.03314208984375,237.97000122070312,200.7151927551101,151.66409215206974,364.9759064223077,242.7899932861328,195.11958571249494,148.0266960287967,357.1259979397675,229.85000610351562,195.26892870764283,148.37549264543264,360.61927460023594,230.9600067138672,52976400,26971800,19485000,120858500
2025-04-23,203.71212768554688,154.81320190429688,371.54559326171875,250.74000549316406,207.0973670311424,156.98566172409713,377.50000836988784,259.45001220703125,201.9199358938783,153.27851478210604,370.1859763720142,244.42999267578125,205.1060461943045,155.07229801307963,373.20288850682186,254.86000061035156,52929200,31128800,20545500,150381900
2025-04-24,207.46575927734375,158.7296142578125,384.3575134277344,259.510009765625,207.92376976062596,159.03854063446718,385.49880064204365,259.5400085449219,202.05933042602183,155.2516683139833,372.33953252384407,249.1999969482422,204.00086522918792,155.6104249592094,372.84566753938213,250.5,47311000,45894000,22232300,94464200
2025-04-25,208.371826171875,161.4003448486328,388.8729553222656,284.95001220703125,208.8397878176709,165.52603823874784,389.1805976978566,286.8500061035156,205.30519003897632,160.48351057877483,381.67803664886475,259.6300048828125,205.47445049920006,164.49959867786362,384.05979677325973,261.69000244140625,38222300,56034000,18973200,167560700
2025-04-28,209.22808837890625,160.05502319335938,388.1882019042969,285.8800048828125,210.5821872117057,162.5862396977989,389.7561846754867,294.8599853515625,206.55972563953335,158.0519740918863,383.7025530868883,272.4200134277344,209.088696522261,161.86872639451175,388.9821118643913,288.9800109863281,38743100,29745800,16579400,151731800
2025-04-29,210.29347229003906,159.60658264160156,391.0462951660156,292.0299987792969,211.31900144522857,160.18458031932272,392.0982394081848,293.32000732421875,207.46578477039023,156.97570557414937,387.41409832984397,279.4700012207031,207.7844034400983,159.76603342291708,388.3270916828822,285.5,36827600,26809000,14974000,108906600
2025-04-30,211.57785034179688,158.2512664794922,392.25701904296875,282.1600036621094,212.65316547487808,158.7196436016194,393.6463764759126,284.45001220703125,205.7731479657814,154.86300612354924,381.51921680100196,270.7799987792969,208.39173986928208,157.43409270690867,387.33468087236696,279.8999938964844,52286500,34981100,36461100,128961100
2025-05-01,212.39430236816406,160.7426300048828,422.16802978515625,280.5199890136719,213.62891164873253,161.39037784388623,433.669971462135,290.8699951171875,207.99346964638974,158.36088927125815,421.67182852064957,279.80999755859375,208.1726964341785,159.8955611021286,427.8346397458207,280.010009765625,57365700,30203200,58938100,99659000
2025-05-02,204.45889282226562,163.46319580078125,431.97296142578125,287.2099914550781,206.0917754590827,164.39995007912242,436.10135948336034,294.7799987792969,201.2827333487594,161.3106559960053,426.72314369115975,279.80999755859375,205.19567188008233,162.84534306658284,428.4598480759583,284.8999938964844,101010600,25715000,30757400,114454700
2025-05-05,198.02691650390625,163.64259338378906,432.856201171875,280.260009765625,203.21431440062256,164.81850869798296,436.1608880903925,284.8500061035156,197.34987465543003,162.15773647441492,428.8270192574835,274.3999938964844,202.21865389928206,162.4367677423953,429.581254830481,284.57000732421875,69018500,21341800,20136100,94618900
2025-05-06,197.6485595703125,162.66595458984375,430.0179443359375,275.3500061035156,199.77927242381972,164.23053675483612,434.4043769104007,277.7300109863281,196.16503515467957,160.63301049910467,427.8942186382879,271.3500061035156,197.3498735756035,161.6096198520829,428.91639204817295,273.1099853515625,51216500,21277200,15104200,76715800
2025-05-07,195.3983612060547,150.85691833496094,430.0576477050781,276.2200012207031,198.5745204381265,164.42985019413678,434.79139692835327,277.9200134277344,192.4113798882551,147.32914212449143,427.83464541633373,271.0,198.30568786560423,163.5130310359637,430.54391525930873,276.8800048828125,68536700,127490100,23295300,71592600
2025-05-08,196.63299560546875,153.74688720703125,434.84100341796875,284.82000732421875,199.18188402861682,155.39117958130052,440.2992170006134,289.79998779296875,193.83517686729027,152.37165090458322,432.35006352791333,279.4100036621094,196.86199326420865,154.46440047734652,434.602806230982,279.6300048828125,50478900,57498700,23491300,97539400
2025-05-09,197.66848754882812,152.22219848632812,435.3967590332031,298.260009765625,199.66975978270045,154.51425427070677,437.3914674607305,307.0400085449219,196.68277813613466,151.67409587609725,432.5684058555715,290.0,198.13644922219603,153.63729009433737,436.6570993033328,290.2099914550781,36453900,32435300,15324200,132387800
2025-05-12,210.15048217773438,157.91246032714844,445.84674072265625,318.3800048828125,210.62903686932515,158.5502482480448,445.95589045656413,322.2099914550781,206.12274573806786,155.7100901217978,436.4387544599253,311.5,210.32994399020487,156.94581087118723,442.5519572732001,321.989990234375,63775800,44138800,22821900,112826700
2025-05-13,212.28399658203125,158.97872924804688,445.72772216796875,334.07000732421875,212.75257189298435,160.01514395464716,447.24609694771215,337.5899963378906,208.36592688565332,155.6203794367127,441.9764112331301,316.79998779296875,209.79158118866218,158.24128090704517,444.37803887168343,320.0,51909300,42382100,23618800,136992600
2025-05-14,211.68582153320312,164.79855346679688,449.4988098144531,347.67999267578125,213.29093762104833,166.4229258122212,450.45150777480933,350.0,209.94113079478424,159.0584628171564,444.73528972695,337.0,211.78550901932945,159.40725946266062,444.73528972695,342.5,49325800,48755900,19902800,136997300
2025-05-15,210.80850219726562,163.3934326171875,450.5129089355469,342.82000732421875,212.31393091132972,165.63565760093152,453.5552331837817,346.1400146484375,208.90429308394448,161.80891540540173,447.8284909088357,334.7200012207031,210.31001909194578,165.26692581903856,448.1665235651595,340.3399963378906,45029500,33146700,21992300,97882600
2025-05-16,210.61907958984375,165.61573791503906,451.6463317871094,349.9800109863281,211.9251181254035,168.76482228008075,451.73580834700897,351.6199951171875,209.13360964796243,165.04770023388704,446.1383501578063,342.3299865722656,211.71574852428404,167.1504098009548,449.43915228561843,346.239990234375,54737900,42846900,23849800,95895700
2025-05-19,208.14659118652344,165.9645233154297,456.2197570800781,342.0899963378906,208.84446444770495,166.06418385324469,456.9355998797858,343.0,203.64029993754312,163.6525478575402,448.1963586877965,333.3699951171875,207.27923550566183,163.94153908750272,448.27591363294266,336.29998779296875,46140500,30426100,21336500,88869900
2025-05-20,206.232421875,163.41336059570312,455.5238342285156,343.82000732421875,207.83753801206538,167.91774593119885,455.69283539558984,354.989990234375,204.40797196423648,162.337090725838,451.69606398891386,341.6300048828125,207.03996203611737,165.8548915457752,452.9587181303489,347.8699951171875,42496600,46607700,15441800,131715500
2025-05-21,201.47689819335938,167.97755432128906,449.9561767578125,334.6199951171875,206.4118779017609,172.54173038625467,455.1360777634671,347.3500061035156,200.10109516487896,162.99483135159699,449.20055644956204,332.20001220703125,204.54755595275296,163.12438701474937,451.94462570262056,344.42999267578125,59211800,73416000,19216900,102354800
2025-05-22,200.74911499023438,170.27955627441406,452.2329406738281,341.0400085449219,202.13489740214874,176.15917803179707,457.5918252828005,347.2699890136719,199.0941474443519,170.12012070875053,451.27849365115543,331.3900146484375,200.1010930441042,171.25618084668935,452.32244757902833,331.8999938964844,46742400,74864400,18025600,97113400
2025-05-23,194.6775665283203,167.8878631591797,447.5799560546875,339.3399963378906,197.10018674879547,169.37272002705043,451.06969358680703,343.17999267578125,192.87306039619787,167.30986548992928,446.3173019248347,333.2099914550781,193.08241474951325,168.47582079984258,447.3811293692874,337.9200134277344,78432900,35211400,16883500,84654800
2025-05-27,199.60260009765625,172.30255126953125,458.0292663574219,362.8900146484375,200.1309909415137,172.5716225630013,458.2877744248074,363.7900085449219,196.83102019804124,169.4125780788469,453.48565331857327,347.32000732421875,197.6983910952664,169.57202886061165,453.8435898996704,347.3500061035156,56288500,37995700,20974300,120146400
2025-05-28,199.8119659423828,171.76441955566406,454.7184753417969,356.8999938964844,202.11495545301858,174.66436785084326,459.84867709346275,365.0,199.29353925378823,171.31597754856884,454.2909661144885,355.9100036621094,199.98144837254895,172.56165823831284,458.55619745791415,364.8399963378906,45339700,34784000,17086300,91404300
2025-05-29,199.34336853027344,171.26614379882812,456.0308837890625,358.42999267578125,203.19165828241367,173.81729536660228,459.05333474747385,367.7099914550781,197.90773491315443,170.04039828273065,452.68035209769624,356.0,202.96236033905296,173.39874848808273,458.884303233251,365.2900085449219,51396800,29317300,13974800,88087800
2025-05-30,200.24066162109375,171.1465606689453,457.7011413574219,346.4599914550781,201.3472946799051,171.61493780799663,459.0135248792732,363.67999267578125,196.18300200128658,166.86141620850907,452.90900269221845,345.2900085449219,198.7651407343476,170.75790891590938,457.0648535034259,355.5199890136719,70819900,52639900,34770500,123474900
2025-06-02,201.08807373046875,168.4459228515625,459.3018493652344,342.69000244140625,201.51677709467234,169.28301661805224,459.44102500437896,348.0199890136719,199.51286535414474,166.81159040962694,454.25120274050374,333.3299865722656,199.67238359256916,167.26003241267054,454.4997588416313,343.5,35423300,38612300,16626500,81873800
2025-06-03,202.6533203125,165.60577392578125,460.29608154296875,344.2699890136719,203.1518034040851,167.89782954141205,461.4593374660713,355.3999938964844,200.35033086337637,164.708889870391,458.19825223653834,343.0400085449219,200.73914706631285,166.91126012169556,458.8047449110186,346.6000061035156,46381600,45084900,15743800,99324500
2025-06-04,202.20468139648438,167.46929931640625,461.1908874511719,332.04998779296875,205.6143037964219,167.6387100496484,463.00038321907994,345.6000061035156,201.48686455307688,165.78513674832732,460.3457906064832,327.3299865722656,202.29440469878628,166.16382850855194,461.3201414833542,345.1000061035156,43604000,26900800,14162700,98912100
2025-06-05,200.0213165283203,167.62876892089844,464.9788818359375,284.70001220703125,204.12881205428334,170.33935616350743,466.93750520910584,324.54998779296875,199.54276184010462,167.01090094696792,461.3499686746429,273.2099914550781,202.8826044104843,169.75139851627495,462.2745901279283,322.489990234375,55126100,36379100,20131700,287499800
2025-06-06,203.30133056640625,173.079833984375,467.6632995605469,295.1400146484375,205.07592905349443,173.89700773798458,470.6061954238558,305.5,201.4370087789868,170.23969140570108,466.0725343793748,291.1400146484375,202.3841235560851,170.23969140570108,467.37496597576217,298.8299865722656,46607700,35731800,15285600,164747700
2025-06-09,200.8388214111328,175.69395446777344,470.0196228027344,308.5799865722656,205.3750202901374,176.07310468622353,470.69568816704816,309.8299865722656,199.41316716451473,173.97782168090652,465.9134708467471,281.8500061035156,203.76990423179717,174.14743750903665,466.98725027602023,285.9599914550781,72862600,28935900,16469900,140908900
2025-06-10,202.0551300048828,178.1983184814453,468.2001953125,326.0899963378906,203.73004106569937,180.70266778284787,470.06931180763127,327.8299865722656,199.96151019448254,174.51661519040564,464.26304461137784,310.6700134277344,199.99141796230995,175.8037071645682,468.4686249933991,314.94000244140625,54672600,61766100,15375900,151256500
2025-06-11,198.1769256591797,176.9511260986328,469.890380859375,326.42999267578125,203.8795731269679,179.96432281914957,472.72392676786,335.5,197.80805305990708,176.3524694759701,466.94748481913814,322.5,202.88260699920767,179.3656814209572,467.3053910772251,334.3999938964844,60989900,31646800,16399200,122611400
2025-06-12,198.5956573486328,175.30484008789062,476.104248046875,319.1099853515625,199.07419684911244,176.32255032681226,477.6453141185156,332.55999755859375,196.7612432530472,174.3569797237004,470.7851412769109,316.8599853515625,198.47602627663701,175.78375628436552,472.2764779222473,323.0799865722656,43904600,20941900,18950600,105127500
2025-06-13,195.85400390625,174.2771453857422,472.2168273925781,325.30999755859375,199.76210952406473,176.7316192634362,476.4124557062983,332.989990234375,195.1062792678608,172.00227458420645,470.0295518485209,313.29998779296875,199.12405177447246,172.05216517338764,473.6584649544854,313.9700012207031,51447300,27663100,16814500,128964300
2025-06-16,197.81802368164062,176.3724365234375,476.3727111816406,329.1300048828125,198.08720880439395,176.5420523549515,477.91374692205306,332.04998779296875,195.96366601516638,174.25719419482596,472.25660744971805,326.4100036621094,196.701426450214,174.33701609632743,472.4653860858625,331.2900085449219,43020700,27389200,15626100,83925900
2025-06-17,195.0464630126953,175.55426025390625,475.279052734375,316.3500061035156,197.7881200100286,176.96109261622635,475.97499162724574,327.260009765625,194.61777485692886,174.18734645157147,471.3419021646973,314.739990234375,196.60172782081946,175.30482253964252,472.65428568792316,326.0899963378906,38856200,24973000,15414100,88282700
2025-06-18,195.9835968017578,172.93020629882812,477.4663391113281,322.04998779296875,196.97059871241268,176.16290971424257,478.2219594008936,329.32000732421875,194.4781834746436,172.81046582918458,471.71972301658775,315.45001220703125,195.34553910938874,175.6141436330853,475.2392860574369,317.30999755859375,45394700,28707500,17526500,95137700
2025-06-20,200.3902130126953,166.26522827148438,474.6427307128906,322.1600036621094,201.0880863339216,173.94790803011588,480.6677282539423,332.3599853515625,196.26277341287403,165.08788938336605,474.11579298541653,317.7799987792969,197.63859168364695,173.55878574385125,479.4448516392065,327.95001220703125,96813500,75659900,37576200,108688000
2025-06-23,200.888671875,164.8184814453125,483.1930847167969,348.67999267578125,201.686247808318,166.9636398925432,484.932977511559,357.5400085449219,198.3563846401482,161.63565348702906,469.7810065395394,327.4800109863281,201.01828233775666,165.8960542954959,475.44806772339973,327.5400085449219,55814300,57671000,24864000,190716800
2025-06-24,199.6923065185547,166.39492797851562,487.279296875,340.4700012207031,202.82277936444737,167.84166379185558,489.0092679302753,356.260009765625,199.59260382672892,165.756367987998,483.9884166007436,340.44000244140625,201.9753521214132,166.54458452923419,486.1260232932434,356.1700134277344,54064000,40524300,22305600,114736200
2025-06-25,200.948486328125,170.29612731933594,489.4268493652344,327.54998779296875,203.052085424857,171.97235685648238,491.70363180611855,343.0,200.01133575244882,167.17317715297744,486.5635084927723,320.3999938964844,200.83881944772682,167.25299905707695,489.1981971647186,342.70001220703125,39525700,35479000,17495100,119845100
2025-06-26,200.3902130126953,173.14968872070312,494.57696533203125,325.7799987792969,202.02523702778157,173.29936049404486,495.1635541172166,331.04998779296875,198.85489170599743,169.55779452756443,489.9637493151316,323.6099853515625,200.81890119127095,172.04218458564608,490.13278082199906,324.6099853515625,50799100,31796700,21578900,80440900
2025-06-27,200.469970703125,178.1284637451172,493.0756530761719,323.6300048828125,202.6034778198992,178.27812028762878,496.41623250794254,329.3399963378906,199.39324535272064,171.34375470263782,490.18245642116284,317.5,201.27751091280393,173.14968136313868,494.6763398018984,324.510009765625,73188600,108140200,34539200,89067000
2025-06-30,204.5475311279297,175.83364868164062,494.5372009277344,317.6600036621094,206.76079706763053,180.82240351749414,497.86785899517616,325.5799865722656,198.65545787730727,174.1873656755976,492.4691970236715,316.6000061035156,201.39711462840114,180.3734186271616,494.1693427257206,319.8999938964844,91912800,63378900,28369000,76695100
2025-07-01,207.18951416015625,175.4445343017578,489.2081298828125,300.7099914550781,209.55231908550664,175.6939720547657,495.17347659984546,305.8900146484375,205.51460310500556,173.13973189988045,488.14433277768,293.2099914550781,206.04299395149746,175.344768335238,493.602615314542,298.4599914550781,78788900,35904500,19945400,145085700
2025-07-02,211.7954864501953,178.23822021484375,488.2536926269531,315.6499938964844,212.69274987948137,178.4577266308603,490.6497772469701,316.8299865722656,207.5085290616707,174.67625741761273,485.87751191483574,303.82000732421875,208.2761972389462,175.14518633422566,487.1600396387865,312.6300048828125,67941800,29128900,16319600,119483700
2025-07-03,212.90211486816406,179.126220703125,495.95892333984375,315.3500061035156,213.99876845669687,179.265905222364,497.2414813819725,318.45001220703125,211.16738836812712,176.65180269468908,490.59011735274714,312.760009765625,211.50635319299207,178.09853847776557,490.95797554637323,317.989990234375,34955800,21689700,13984800,58042300
2025-07-07,209.31304931640625,176.3923797607422,494.84539794921875,293.94000244140625,215.57399579559095,178.89674433224096,495.8694479262707,296.1499938964844,208.16654427869605,175.28487562232132,492.36978876052433,288.7699890136719,212.03476276559877,178.65727862884938,494.50736527479916,291.3699951171875,50229000,34175600,13981600,131177900
2025-07-08,209.3728485107422,173.9678497314453,493.7517395019531,297.80999755859375,210.78853856973336,177.54977185383785,495.3226311177228,304.04998779296875,207.81758380403343,172.42133277200756,491.25622643335066,294.3500061035156,209.46258702266434,177.4500058972594,494.36815380384166,297.0,42848900,40442500,11846600,103246700
2025-07-09,210.4994354248047,176.2227783203125,500.6019592285156,295.8800048828125,210.6888614301138,179.03644347316074,503.8530622357068,300.1499938964844,206.59132988433592,172.3814460707259,496.85371365827956,293.54998779296875,208.8943192909964,174.85586430994886,497.41047691930333,297.54998779296875,48749400,43025600,18659500,75586800
2025-07-10,211.7655792236328,177.2205047607422,498.58367919921875,309.8699951171875,212.83232507172787,178.02868052999747,501.52657502305914,310.4800109863281,209.39279496736208,173.98780168372105,494.87521114411277,300.0,209.87133445003573,175.2349902719471,500.14458849842043,300.04998779296875,44443600,29252400,16492100,104365300
2025-07-11,210.51937866210938,179.7847442626953,500.4130554199219,313.510009765625,211.48643705736623,181.0219456842772,502.1131707269345,314.0899963378906,209.2233196075129,176.08308157759498,494.9249170598048,305.6499938964844,209.931172276849,176.39238193299045,495.59106078877636,307.8900146484375,39765800,34282900,16459500,79236400
2025-07-14,207.987060546875,181.1516571044922,500.1147766113281,316.8999938964844,210.27012140888866,183.2569121837853,501.05930198422453,322.6000061035156,206.9103353456299,179.27588047712075,498.1362796464767,312.6700134277344,209.29308368901172,180.60289104600895,498.6234399223271,317.7300109863281,38840100,32536600,12058800,78043400
2025-07-15,208.4755859375,181.59068298339844,502.89862060546875,310.7799987792969,211.24715053377864,183.8056914333515,505.36427783294863,321.20001220703125,208.28615994072268,181.19158867102598,499.88612172349406,310.5,208.5852528191871,182.39885886185957,500.11477392946824,319.67999267578125,42296300,33448300,14927200,77556300
2025-07-16,209.52239990234375,182.55848693847656,502.69976806640625,321.6700134277344,211.75559423754484,183.91542879782378,503.793421043838,323.5,208.00700716596054,181.62059863833602,498.99133023831314,312.6199951171875,209.6619745482938,182.82788394956327,502.2623068754336,312.79998779296875,47490500,33104200,15154400,97284800
2025-07-17,209.38282775878906,183.16712951660156,508.7446594238281,319.4100036621094,211.15742622671814,183.64604573142148,510.40499725185873,324.3399963378906,208.95412441878605,180.07409534184728,502.6997578215743,317.05999755859375,209.93116216460888,181.73036564766983,502.75940886082554,323.1499938964844,48068100,31992600,17503100,73922900
2025-07-18,210.539306640625,184.64378356933594,507.10418701171875,329.6499938964844,211.1474566075158,186.00072543502688,511.6677041033988,330.8999938964844,209.06380098140497,183.2968289565469,504.499323712682,321.4200134277344,210.23024956462245,184.98301522964096,511.50859420333654,321.6600036621094,48974600,34014500,21209700,94255000
2025-07-21,211.83535766601562,189.67245483398438,507.1141357421875,328.489990234375,215.12534891613055,189.86201471908177,509.1324405638626,338.0,210.98794558852114,185.73132654425748,502.6301736290422,326.8800048828125,211.45652088357517,185.83110772544197,503.7834776665751,334.3999938964844,51377400,45803100,14066800,75768800
2025-07-22,213.74952697753906,190.90966796875,502.3517761230469,332.1099853515625,214.29786137817433,191.21896833519165,508.2475501614973,335.4100036621094,211.58611235366487,187.03840453704987,502.3517761230469,321.54998779296875,212.49335516085276,191.0693117786785,508.01886761548803,329.739990234375,46404100,44660200,13868600,77370400
2025-07-23,213.5002899169922,189.80215454101562,502.94830322265625,332.55999755859375,214.4972560435483,192.09698471753413,503.8630030405687,336.20001220703125,211.76557859278188,188.7545130229886,497.80817995491657,328.6700134277344,214.3477172095632,191.06930248089483,503.8232255681408,330.8999938964844,46989300,58681900,16396600,92553800
2025-07-24,213.11148071289062,191.73780822753906,507.9294128417969,305.29998779296875,215.03563331063384,197.50480780114538,510.703277326071,310.1499938964844,212.8821827557749,190.57044138213487,504.37007217269974,300.4100036621094,213.25105536667797,196.58687870624138,505.83158338819493,310.0,46022600,74881700,16107000,156966000
2025-07-25,213.23110961914062,192.74551391601562,510.7430419921875,316.05999755859375,214.58698409364732,193.8929365997576,515.2965460849812,323.6300048828125,212.75255494872997,190.82983399147875,507.4123538189797,308.010009765625,214.0486138925591,191.54821586623893,509.5101527540243,308.739990234375,40268800,39785900,19125700,148227000
2025-07-28,213.40061950683594,192.14688110351562,509.5400390625,325.5899963378906,214.1981955143971,193.61357622809174,512.0256002286585,330.489990234375,212.41361748607306,190.41078895772904,507.17377997770546,315.69000244140625,213.38067592321022,193.2144667106556,511.110930710653,318.45001220703125,37858000,38139500,14308000,112673800
2025-07-29,210.62904357910156,195.3097381591797,509.609619140625,321.20001220703125,214.1582970701604,195.47935398479527,514.6304403339567,326.25,210.18041185237743,191.64799419278697,508.6054427654301,318.25,213.53020352524888,191.9971978721824,512.5525452747698,325.54998779296875,51411700,41389200,16469200,87358900
2025-07-30,208.41578674316406,196.08799743652344,510.2757568359375,319.0400085449219,211.74565019362484,197.155598285003,512.9701269930791,324.45001220703125,207.08981987426867,194.2521393007246,506.49771598970693,311.6199951171875,211.2571312800854,195.1600963397073,512.1946027794743,322.17999267578125,45512500,32445400,26380400,83931900
2025-07-31,206.9402618408203,191.46839904785156,530.4187622070312,308.2699890136719,209.2033639475293,195.54921195775628,552.2420017670738,321.3699951171875,206.5315020865265,190.66022322341527,528.8280273057109,306.1000061035156,207.85746883247032,195.26984291287636,552.0232408256204,319.6099853515625,80698400,51329200,51617300,85270900
2025-08-01,201.76600646972656,188.70465087890625,521.0829467773438,302.6300048828125,212.93202387361222,190.40082452841267,532.7054326872741,309.30999755859375,200.88867142379772,187.39759950913643,517.8517174087783,297.82000732421875,210.23023901853355,188.60486968944682,531.9100652869249,306.2099914550781,104434500,34832200,28977600,89121400
2025-08-04,202.7330780029297,194.60133361816406,532.5464477539062,309.260009765625,207.24933356384108,194.830827292421,535.1413592423181,312.1199951171875,201.06813110178,189.69240089649873,525.0798117410876,303.0,203.8895472057539,189.86201672672937,525.2190177406763,309.0799865722656,75109300,31547400,25349000,78683900
2025-08-05,202.3043670654297,194.232177734375,524.701904296875,308.7200012207031,204.71702329589334,197.4150057356091,534.196734767709,312.45001220703125,201.54667827641916,193.45393320281906,524.194840165689,305.5,202.78290655256814,194.2720962985156,534.077432699505,308.95001220703125,44155100,31602300,19171600,57961300
2025-08-06,212.60302734375,195.64898681640625,521.908203125,319.9100036621094,214.72657006985978,196.18778087351924,528.6291703469228,320.4700012207031,204.96626313259566,193.23443126184418,521.0034855448089,306.92999267578125,205.00615029681612,194.0625664055758,527.8338028961505,307.8900146484375,108483100,21562900,21355700,78523600
2025-08-07,219.36245727539062,196.07801818847656,517.8319091796875,322.2699890136719,220.1799768073744,197.09571318148866,525.0400367197672,322.3999938964844,215.92292715514498,193.8929412029117,514.5608717763297,316.1600036621094,218.2159523061407,196.6167969951023,523.757448292983,319.7900085449219,90224800,26321800,16079100,66658700
2025-08-08,228.6541748046875,200.9669952392578,519.0248413085938,329.6499938964844,230.29916273925562,202.15432130991044,521.6297041680745,335.1499938964844,218.58481138779996,196.72655368662487,516.4100264967077,320.9800109863281,220.16001960779298,196.7764442791972,519.5816044995674,321.42999267578125,113854000,39161800,15531000,91200300
2025-08-11,226.747802734375,200.54794311523438,518.7564697265625,339.0299987792969,229.12327986736793,201.02685931355308,524.542862850504,346.6400146484375,224.3324083989562,198.62229106869012,516.7182612189127,334.1499938964844,227.48640043221798,200.48808049350347,519.2833770884752,335.0,61806100,25832400,20194400,105320200
2025-08-12,229.21310424804688,202.88267517089844,526.183349609375,340.8399963378906,230.36092560837628,204.04006993048975,527.9132904806338,345.260009765625,226.63802588155738,200.1388600495838,519.6811434112465,332.94000244140625,227.57622481823222,200.91710457512625,520.7250669698358,345.0,55626200,30397900,18667000,80522100
2025-08-13,232.88612365722656,201.5057830810547,517.5734252929688,339.3800048828125,234.55294488479396,204.06999503609887,529.6234217995657,348.9800109863281,229.99163136972763,197.06577929471834,516.3703917601634,338.20001220703125,230.6304284784954,203.6709007567403,529.0368026236954,341.5,69878500,28342900,19619200,67838900
2025-08-14,232.337158203125,202.48358154296875,519.46240234375,335.5799865722656,234.67270293292236,203.98020797768137,522.9123929469488,340.4700012207031,230.41083714463488,200.77742070862897,517.13595097363,330.3999938964844,233.6147219132583,201.0468177297292,519.5419572956574,335.760009765625,51916300,25230400,20269100,75000700
2025-08-15,231.1494140625,203.44142150878906,517.1657104492188,330.55999755859375,233.834298979768,205.97571755828142,523.0614541020369,339.29998779296875,228.9036945156081,200.82731877734264,516.0820397908819,327.0199890136719,233.5548328767578,203.39154613868575,519.7507304052322,337.6600036621094,56038700,34931400,25213300,74319800
2025-08-18,230.4507598876953,203.0423126220703,514.1134643554688,335.1600036621094,232.67651332576617,204.80833601681928,519.8004600468895,336.2699890136719,229.672244959047,202.0345896716843,511.05129658888984,329.5899963378906,231.25921652669462,203.74073522255918,518.5775833311014,329.6199951171875,37476200,18526600,23760600,56956600
2025-08-19,230.1213836669922,201.11666870117188,506.8257751464844,329.30999755859375,232.42698672077375,202.98245812812408,512.1846290296555,340.54998779296875,228.9136940815642,199.51028904350812,505.61282013208876,327.8500061035156,230.84001516813981,202.57337657986534,512.0255798217245,335.7900085449219,39402600,24240200,21481000,75956000
2025-08-20,225.5800323486328,198.87173461914062,502.7992248535156,323.8999938964844,230.0315543310328,200.8273180336849,508.0487290990465,331.3699951171875,225.3404986724704,196.15785070859312,501.526618683124,314.6000061035156,229.54248102593337,200.278551944333,506.92525053820776,329.2200012207031,42263900,28955500,27723000,77481800
2025-08-21,224.47215270996094,199.3007354736328,502.15185546875,320.1099853515625,226.08908123987146,202.02459107482636,505.5278315490841,324.8999938964844,223.35428822884654,198.98144788878304,500.6381609615915,318.67999267578125,225.83955683035407,199.3007354736328,501.6041452591809,322.0799865722656,30621200,19774600,18443300,55744400
2025-08-22,227.3267059326172,205.62648010253906,505.1295166015625,340.010009765625,228.65417758009713,208.07096677186306,508.6150227226763,340.25,224.98118568943215,200.84725997228378,500.32946944945456,319.69000244140625,225.73973438952316,202.27403645691825,502.1618461633245,321.6600036621094,42477800,42827000,24324200,94016300
2025-08-25,226.72784423828125,208.02110290527344,502.17181396484375,346.6000061035156,228.86377239669042,210.04653613391585,506.0855321115255,349.5299987792969,225.79960559269966,204.81831562838462,502.0323791323648,335.0299987792969,226.04912998143794,205.96572314134983,504.5319946732823,338.8999938964844,30983100,29928900,21638600,86670000
2025-08-26,228.87376403808594,206.67413330078125,499.96099853515625,351.6700134277344,229.0534295301293,207.38254318133843,502.88882606141556,351.8999938964844,224.26255788237486,205.23736948208096,496.4456179190968,343.7200012207031,226.43840339540802,207.0432962842493,502.2713680297872,344.92999267578125,54575100,28464100,30835700,76651600
2025-08-27,230.05152893066406,207.01336669921875,504.64154052734375,349.6000061035156,230.46073738560713,208.4401585010209,505.18928116929357,355.3900146484375,227.82576024347395,205.18748059977113,497.82986914621193,349.1600036621094,228.17510050695543,205.2373711930947,499.92117896114246,351.94000244140625,31259500,23022900,17277900,65519000
2025-08-28,232.11758422851562,211.1640167236328,507.529541015625,345.9800109863281,232.9659733126178,211.742714118765,508.9735181763212,353.54998779296875,228.90370861616245,206.43467159929352,503.406670609209,340.260009765625,230.3809040856524,206.78389053195886,504.99008260275673,350.9100036621094,38074700,32339300,18015600,67903200
2025-08-29,231.69837951660156,212.43116760253906,504.59173583984375,333.8699951171875,232.9360260407387,214.16724458693432,507.4896888132377,348.75,230.92984008944924,209.72725571237183,502.40083415821226,331.70001220703125,232.0676707602769,210.0365560843286,506.5535790393771,347.2300109863281,39418400,39728400,20961600,81145700
